year,month,day,dew_point_f_avg,dew_point_f_high,dew_point_f_low,events,humidity_%_avg,humidity_%_high,humidity_%_low,precip_in_sum,sea_level_press_in_avg,sea_level_press_in_high,sea_level_press_in_low,temp_f_avg,temp_f_high,temp_f_low,visibility_mi_avg,visibility_mi_high,visibility_mi_low,wind_gust_mph_high,wind_mph_avg,wind_mph_high
2017,mar,17,53.0,57.0,47.0,Fog,77.0,97.0,40.0,0.0,30.02,30.07,29.98,64.0,80.0,50.0,7.0,10.0,0.0,0.0,2.0,8.0
2017,mar,18,52.0,57.0,47.0,Fog,85.0,97.0,59.0,0.0,30.07,30.14,30.0,61.0,75.0,50.0,7.0,10.0,0.0,0.0,3.0,17.0
2017,mar,19,52.0,55.0,50.0, ,82.0,96.0,65.0,0.0,30.05,30.1,30.02,60.0,66.0,53.0,8.0,10.0,2.0,0.0,4.0,8.0
2017,mar,20,51.0,56.0,47.0,Rain,73.0,90.0,50.0,0.02,30.06,30.09,30.02,60.0,68.0,55.0,10.0,10.0,2.0,0.0,6.0,13.0
2017,mar,21,56.0,61.0,50.0,Rain,88.0,93.0,78.0,0.58,30.0,30.06,29.97,58.0,66.0,52.0,5.0,10.0,1.0,18.0,8.0,14.0
2017,mar,22,50.0,55.0,44.0,"Fog,Rain",85.0,97.0,58.0,0.07,30.05,30.12,30.03,56.0,66.0,48.0,5.0,10.0,0.0,26.0,3.0,20.0
2017,mar,23,44.0,48.0,39.0, ,69.0,82.0,47.0,0.0,30.2,30.25,30.12,54.0,66.0,44.0,10.0,10.0,10.0,31.0,8.0,24.0
2017,mar,24,48.0,54.0,34.0,Rain,76.0,90.0,30.0,0.09,30.23,30.27,30.17,56.0,66.0,45.0,9.0,10.0,3.0,0.0,3.0,12.0
2017,mar,25,53.0,56.0,49.0,Rain,81.0,94.0,67.0,0.09,30.12,30.18,30.08,59.0,66.0,53.0,9.0,10.0,2.0,24.0,8.0,20.0
2017,mar,26,49.0,53.0,46.0, ,76.0,89.0,54.0,0.0,30.09,30.13,30.05,58.0,66.0,51.0,10.0,10.0,9.0,29.0,10.0,20.0
2017,mar,27,49.0,53.0,42.0, ,72.0,93.0,40.0,0.0,30.12,30.18,30.07,60.0,68.0,54.0,10.0,10.0,7.0,38.0,8.0,29.0
2017,mar,28,45.0,51.0,40.0, ,58.0,72.0,38.0,0.0,30.14,30.19,30.09,62.0,73.0,53.0,10.0,10.0,10.0,22.0,11.0,22.0
2017,mar,29,47.0,53.0,41.0, ,55.0,83.0,32.0,0.0,30.09,30.12,30.06,68.0,81.0,55.0,10.0,10.0,8.0,26.0,11.0,22.0
2017,mar,30,49.0,54.0,45.0, ,78.0,93.0,50.0,0.0,30.01,30.06,29.93,58.0,68.0,51.0,7.0,10.0,2.0,33.0,11.0,25.0
2017,mar,31,41.0,46.0,31.0, ,59.0,89.0,25.0,0.0,29.92,29.97,29.85,58.0,71.0,46.0,9.0,10.0,5.0,25.0,10.0,23.0
