year,month,day,dew_point_f_avg,dew_point_f_high,dew_point_f_low,events,humidity_%_avg,humidity_%_high,humidity_%_low,precip_in_sum,sea_level_press_in_avg,sea_level_press_in_high,sea_level_press_in_low,temp_f_avg,temp_f_high,temp_f_low,visibility_mi_avg,visibility_mi_high,visibility_mi_low,wind_gust_mph_high,wind_mph_avg,wind_mph_high
2017,feb,1,43.0,51.0,36.0,Fog,81.0,93.0,50.0,0.0,30.05,30.08,30.02,51.0,63.0,39.0,8.0,10.0,0.0,0.0,3.0,10.0
2017,feb,2,53.0,57.0,48.0,Rain,84.0,90.0,72.0,0.32,30.04,30.09,30.02,58.0,62.0,53.0,8.0,10.0,2.0,21.0,5.0,13.0
2017,feb,3,56.0,58.0,52.0,"Fog,Rain",89.0,96.0,80.0,0.24,30.04,30.12,29.98,58.0,62.0,54.0,6.0,10.0,0.0,21.0,7.0,14.0
2017,feb,4,51.0,54.0,47.0,Fog,90.0,97.0,63.0,0.0,30.12,30.17,30.06,56.0,64.0,48.0,5.0,10.0,0.0,0.0,2.0,13.0
2017,feb,5,50.0,53.0,48.0,"Fog,Rain",86.0,97.0,69.0,1.05,29.99,30.06,29.91,55.0,60.0,50.0,6.0,10.0,0.0,21.0,5.0,14.0
2017,feb,6,55.0,57.0,53.0,Rain,87.0,94.0,77.0,1.05,29.95,30.03,29.88,59.0,63.0,55.0,6.0,10.0,2.0,0.0,7.0,15.0
2017,feb,7,58.0,60.0,56.0,Rain,91.0,96.0,86.0,0.7,30.06,30.15,29.99,60.0,62.0,59.0,3.0,9.0,1.0,23.0,8.0,15.0
2017,feb,8,60.0,62.0,58.0,Rain,90.0,94.0,75.0,0.02,30.14,30.2,30.08,64.0,69.0,60.0,7.0,10.0,1.0,0.0,4.0,10.0
2017,feb,9,57.0,59.0,55.0,"Fog,Rain",89.0,97.0,73.0,0.08,30.05,30.12,30.0,60.0,64.0,57.0,5.0,10.0,0.0,0.0,3.0,9.0
2017,feb,10,57.0,59.0,54.0,Rain,90.0,94.0,84.0,0.19,30.04,30.09,29.95,60.0,63.0,57.0,9.0,10.0,2.0,0.0,6.0,15.0
2017,feb,11,47.0,53.0,42.0,Rain,74.0,90.0,53.0,0.0,30.13,30.19,30.09,54.0,60.0,48.0,10.0,10.0,7.0,25.0,8.0,17.0
2017,feb,12,44.0,52.0,41.0, ,63.0,77.0,39.0,0.0,30.14,30.19,30.07,60.0,71.0,48.0,10.0,10.0,10.0,0.0,6.0,18.0
2017,feb,13,44.0,52.0,37.0, ,71.0,90.0,40.0,0.0,30.09,30.14,30.04,56.0,68.0,43.0,10.0,10.0,8.0,0.0,5.0,14.0
2017,feb,14,49.0,53.0,45.0,Fog,80.0,93.0,46.0,0.0,30.07,30.11,30.02,60.0,72.0,48.0,8.0,10.0,0.0,0.0,3.0,14.0
2017,feb,15,49.0,55.0,42.0, ,76.0,90.0,48.0,0.0,30.08,30.14,30.01,60.0,73.0,46.0,10.0,10.0,4.0,0.0,3.0,10.0
2017,feb,16,52.0,55.0,48.0,"Fog,Rain",89.0,96.0,78.0,0.3,29.99,30.08,29.83,56.0,60.0,51.0,6.0,10.0,0.0,0.0,5.0,15.0
2017,feb,17,52.0,54.0,50.0,Rain,84.0,93.0,72.0,1.01,29.45,29.76,29.22,58.0,60.0,55.0,6.0,10.0,2.0,51.0,12.0,32.0
2017,feb,18,49.0,54.0,45.0,Rain,83.0,100.0,69.0,0.46,29.57,29.81,29.43,56.0,60.0,51.0,7.0,10.0,1.0,38.0,10.0,25.0
2017,feb,19,48.0,54.0,39.0,Rain,80.0,94.0,48.0,0.12,29.97,30.06,29.83,52.0,59.0,46.0,7.0,10.0,2.0,0.0,5.0,9.0
2017,feb,20,54.0,56.0,53.0,Rain,83.0,90.0,73.0,0.53,30.12,30.22,30.04,60.0,64.0,55.0,6.0,10.0,2.0,29.0,11.0,21.0
2017,feb,21,55.0,57.0,49.0,Rain,86.0,94.0,67.0,0.48,30.25,30.3,30.21,58.0,64.0,52.0,7.0,10.0,2.0,21.0,9.0,15.0
2017,feb,22,43.0,50.0,33.0, ,72.0,93.0,52.0,0.0,30.2,30.25,30.14,53.0,61.0,45.0,10.0,10.0,9.0,28.0,6.0,21.0
2017,feb,23,35.0,38.0,32.0, ,58.0,71.0,39.0,0.0,30.18,30.22,30.12,50.0,57.0,43.0,10.0,10.0,10.0,28.0,7.0,18.0
2017,feb,24,34.0,38.0,27.0, ,58.0,77.0,26.0,0.0,30.21,30.26,30.18,52.0,62.0,39.0,10.0,10.0,10.0,26.0,9.0,20.0
2017,feb,25,36.0,42.0,30.0, ,70.0,86.0,47.0,0.0,30.1,30.19,30.01,44.0,54.0,35.0,10.0,10.0,10.0,0.0,3.0,9.0
2017,feb,26,42.0,45.0,40.0,Rain,73.0,89.0,53.0,0.01,29.96,30.03,29.94,52.0,60.0,44.0,10.0,10.0,10.0,0.0,4.0,12.0
2017,feb,27,42.0,45.0,38.0, ,70.0,89.0,41.0,0.0,29.92,29.98,29.86,55.0,64.0,46.0,10.0,10.0,10.0,28.0,4.0,20.0
2017,feb,28,38.0,43.0,34.0, ,61.0,79.0,35.0,0.0,30.16,30.3,29.99,54.0,62.0,45.0,10.0,10.0,10.0,25.0,8.0,20.0
