year,month,day,dew_point_f_avg,dew_point_f_high,dew_point_f_low,events,humidity_%_avg,humidity_%_high,humidity_%_low,precip_in_sum,sea_level_press_in_avg,sea_level_press_in_high,sea_level_press_in_low,temp_f_avg,temp_f_high,temp_f_low,visibility_mi_avg,visibility_mi_high,visibility_mi_low,wind_gust_mph_high,wind_mph_avg,wind_mph_high
2013,jul,1,58.0,62.0,53.0, ,66.0,81.0,36.0,0.0,29.84,29.88,29.79,74.0,89.0,59.0,10.0,10.0,9.0,67.0,7.0,37.0
2013,jul,2,58.0,61.0,56.0, ,64.0,90.0,30.0,0.0,29.92,29.98,29.87,78.0,95.0,59.0,10.0,10.0,10.0,0.0,3.0,13.0
2013,jul,3,56.0,59.0,54.0,Fog,75.0,100.0,41.0,0.0,29.87,29.93,29.8,70.0,84.0,55.0,8.0,10.0,0.0,0.0,3.0,13.0
2013,jul,4,57.0,58.0,55.0, ,75.0,97.0,45.0,0.0,29.8,29.82,29.77,68.0,81.0,55.0,9.0,10.0,4.0,0.0,3.0,12.0
2013,jul,5,56.0,58.0,53.0, ,80.0,100.0,53.0,0.0,29.82,29.85,29.8,66.0,77.0,57.0,8.0,10.0,2.0,0.0,3.0,10.0
2013,jul,6,54.0,55.0,52.0, ,75.0,90.0,50.0,0.0,29.83,29.85,29.79,66.0,75.0,57.0,9.0,10.0,4.0,0.0,5.0,16.0
2013,jul,7,54.0,55.0,53.0, ,74.0,90.0,45.0,0.0,29.86,29.9,29.83,66.0,78.0,55.0,10.0,10.0,10.0,0.0,7.0,14.0
2013,jul,8,54.0,55.0,53.0, ,70.0,93.0,41.0,0.0,29.93,29.99,29.89,68.0,81.0,55.0,10.0,10.0,10.0,56.0,5.0,14.0
2013,jul,9,54.0,56.0,53.0, ,78.0,100.0,39.0,0.0,29.99,30.01,29.96,68.0,82.0,55.0,9.0,10.0,2.0,0.0,7.0,15.0
2013,jul,10,54.0,55.0,53.0, ,81.0,96.0,47.0,0.0,29.97,30.01,29.93,66.0,79.0,55.0,9.0,10.0,2.0,0.0,6.0,15.0
2013,jul,11,55.0,58.0,53.0, ,76.0,97.0,43.0,0.0,29.94,29.98,29.91,68.0,81.0,55.0,10.0,10.0,10.0,17.0,7.0,13.0
2013,jul,12,54.0,57.0,53.0, ,79.0,97.0,48.0,0.0,29.94,29.96,29.9,66.0,78.0,54.0,8.0,10.0,2.0,17.0,6.0,15.0
2013,jul,13,54.0,55.0,52.0, ,85.0,100.0,42.0,0.0,29.96,30.0,29.93,66.0,80.0,53.0,6.0,10.0,1.0,22.0,4.0,15.0
2013,jul,14,53.0,54.0,52.0, ,76.0,97.0,36.0,0.0,29.95,29.99,29.92,68.0,81.0,54.0,9.0,10.0,3.0,28.0,8.0,22.0
2013,jul,15,52.0,54.0,51.0, ,75.0,93.0,49.0,0.0,29.92,29.95,29.88,62.0,73.0,54.0,10.0,10.0,10.0,25.0,10.0,17.0
