year,month,day,dew_point_f_avg,dew_point_f_high,dew_point_f_low,events,humidity_%_avg,humidity_%_high,humidity_%_low,precip_in_sum,sea_level_press_in_avg,sea_level_press_in_high,sea_level_press_in_low,temp_f_avg,temp_f_high,temp_f_low,visibility_mi_avg,visibility_mi_high,visibility_mi_low,wind_gust_mph_high,wind_mph_avg,wind_mph_high
2015,may,1,51.0,53.0,47.0,Fog,81.0,100.0,43.0,0.0,29.89,29.93,29.86,62.0,75.0,51.0,7.0,10.0,0.0,0.0,4.0,9.0
2015,may,2,48.0,51.0,46.0, ,75.0,93.0,47.0,0.0,29.89,29.92,29.87,60.0,70.0,50.0,9.0,10.0,6.0,0.0,3.0,8.0
2015,may,3,46.0,48.0,44.0, ,77.0,90.0,56.0,0.0,29.92,29.96,29.88,56.0,64.0,48.0,10.0,10.0,7.0,0.0,3.0,12.0
2015,may,4,46.0,48.0,43.0, ,71.0,86.0,48.0,0.0,29.97,30.01,29.93,56.0,66.0,46.0,10.0,10.0,10.0,23.0,5.0,18.0
2015,may,5,46.0,47.0,46.0, ,71.0,77.0,54.0,0.0,29.99,30.03,29.96,58.0,64.0,53.0,10.0,10.0,10.0,0.0,7.0,17.0
2015,may,6,44.0,46.0,43.0, ,68.0,77.0,50.0,0.0,29.92,29.98,29.88,57.0,63.0,52.0,10.0,10.0,9.0,24.0,7.0,17.0
2015,may,7,45.0,48.0,41.0,Rain,72.0,83.0,57.0,0.01,29.85,29.9,29.8,56.0,61.0,51.0,9.0,10.0,5.0,23.0,5.0,15.0
2015,may,8,46.0,47.0,45.0, ,72.0,89.0,52.0,0.0,29.92,30.06,29.83,57.0,64.0,50.0,9.0,10.0,7.0,0.0,5.0,13.0
2015,may,9,48.0,49.0,46.0, ,71.0,86.0,54.0,0.0,30.08,30.1,30.03,60.0,66.0,52.0,10.0,10.0,8.0,28.0,8.0,21.0
2015,may,10,49.0,51.0,47.0, ,75.0,93.0,52.0,0.0,30.02,30.08,29.96,60.0,71.0,50.0,10.0,10.0,9.0,0.0,10.0,21.0
2015,may,11,47.0,49.0,44.0, ,79.0,96.0,52.0,0.0,29.94,29.98,29.9,56.0,68.0,46.0,9.0,10.0,4.0,31.0,5.0,22.0
2015,may,12,43.0,45.0,40.0, ,72.0,93.0,43.0,0.0,29.93,29.96,29.91,55.0,66.0,44.0,9.0,10.0,7.0,31.0,6.0,23.0
2015,may,13,43.0,45.0,38.0, ,67.0,86.0,43.0,0.0,29.97,30.02,29.94,53.0,64.0,42.0,10.0,10.0,10.0,17.0,5.0,18.0
2015,may,14,47.0,52.0,41.0,Rain,78.0,96.0,50.0,0.07,29.87,29.94,29.82,54.0,64.0,46.0,10.0,10.0,2.0,20.0,4.0,16.0
2015,may,15,49.0,51.0,47.0, ,79.0,97.0,52.0,0.0,29.91,29.97,29.84,57.0,68.0,50.0,10.0,10.0,8.0,30.0,6.0,22.0
2015,may,16,46.0,49.0,42.0,"Fog,Rain",77.0,97.0,42.0,0.0,30.01,30.06,29.97,56.0,70.0,43.0,8.0,10.0,0.0,0.0,6.0,22.0
2015,may,17,48.0,49.0,46.0, ,71.0,83.0,49.0,0.0,30.04,30.06,30.01,61.0,69.0,54.0,10.0,10.0,10.0,24.0,7.0,21.0
2015,may,18,48.0,49.0,45.0, ,72.0,86.0,48.0,0.0,30.07,30.12,30.03,58.0,68.0,51.0,10.0,10.0,10.0,28.0,8.0,24.0
2015,may,19,48.0,49.0,45.0, ,71.0,89.0,47.0,0.0,30.07,30.12,30.0,60.0,70.0,51.0,10.0,10.0,10.0,29.0,8.0,23.0
2015,may,20,48.0,50.0,46.0, ,69.0,83.0,52.0,0.0,29.98,30.01,29.94,60.0,66.0,54.0,10.0,10.0,10.0,14.0,7.0,18.0
2015,may,21,48.0,51.0,44.0, ,73.0,83.0,47.0,0.0,29.98,30.01,29.95,58.0,64.0,52.0,10.0,10.0,10.0,20.0,5.0,15.0
2015,may,22,51.0,54.0,46.0,Rain,76.0,93.0,45.0,0.0,30.03,30.1,29.99,62.0,72.0,55.0,9.0,10.0,2.0,25.0,5.0,21.0
2015,may,23,49.0,51.0,48.0, ,72.0,84.0,52.0,0.0,30.09,30.12,30.05,60.0,66.0,55.0,10.0,10.0,10.0,28.0,7.0,20.0
2015,may,24,49.0,51.0,43.0, ,75.0,93.0,50.0,0.0,30.01,30.07,29.95,57.0,70.0,46.0,10.0,10.0,9.0,0.0,7.0,22.0
2015,may,25,50.0,51.0,49.0, ,77.0,90.0,54.0,0.0,29.99,30.03,29.96,60.0,68.0,53.0,10.0,10.0,9.0,0.0,6.0,17.0
2015,may,26,49.0,50.0,48.0, ,73.0,89.0,54.0,0.0,30.01,30.04,30.0,58.0,66.0,53.0,10.0,10.0,10.0,0.0,7.0,18.0
2015,may,27,50.0,51.0,48.0, ,74.0,90.0,52.0,0.0,30.01,30.04,29.97,60.0,69.0,53.0,10.0,10.0,10.0,0.0,10.0,20.0
2015,may,28,51.0,52.0,50.0, ,78.0,93.0,48.0,0.0,29.99,30.03,29.94,62.0,73.0,53.0,10.0,10.0,5.0,0.0,9.0,21.0
