year,month,day,dew_point_f_avg,dew_point_f_high,dew_point_f_low,events,humidity_%_avg,humidity_%_high,humidity_%_low,precip_in_sum,sea_level_press_in_avg,sea_level_press_in_high,sea_level_press_in_low,temp_f_avg,temp_f_high,temp_f_low,visibility_mi_avg,visibility_mi_high,visibility_mi_low,wind_gust_mph_high,wind_mph_avg,wind_mph_high
2014,dec,11,53.0,57.0,50.0,Rain,82.0,97.0,65.0,0.43,29.76,29.92,29.56,58.0,64.0,52.0,7.0,10.0,2.0,47.0,12.0,31.0
2014,dec,12,50.0,53.0,46.0,Rain,88.0,100.0,70.0,0.33,29.89,30.1,29.71,54.0,59.0,46.0,8.0,10.0,2.0,0.0,7.0,13.0
2014,dec,13,42.0,47.0,39.0,Fog,86.0,100.0,48.0,0.0,30.15,30.21,30.11,50.0,62.0,39.0,7.0,10.0,0.0,0.0,1.0,12.0
2014,dec,14,43.0,47.0,38.0, ,79.0,93.0,55.0,0.0,30.08,30.16,30.04,50.0,60.0,41.0,10.0,10.0,10.0,0.0,4.0,7.0
2014,dec,15,48.0,52.0,44.0,Rain,85.0,96.0,53.0,0.52,29.97,30.03,29.87,54.0,62.0,46.0,9.0,10.0,2.0,21.0,7.0,15.0
2014,dec,16,51.0,53.0,48.0,Rain,88.0,100.0,70.0,0.28,29.97,30.02,29.94,55.0,62.0,48.0,8.0,10.0,2.0,0.0,3.0,16.0
2014,dec,17,46.0,50.0,42.0,Rain,87.0,100.0,62.0,0.01,30.06,30.14,29.96,50.0,57.0,43.0,10.0,10.0,1.0,16.0,4.0,12.0
2014,dec,18,49.0,52.0,46.0,Rain,88.0,96.0,72.0,0.0,30.16,30.24,30.1,54.0,60.0,48.0,10.0,10.0,6.0,0.0,2.0,10.0
2014,dec,19,50.0,52.0,47.0, ,83.0,97.0,62.0,0.0,30.2,30.26,30.16,54.0,61.0,48.0,10.0,10.0,10.0,0.0,3.0,8.0
2014,dec,20,53.0,57.0,50.0, ,87.0,93.0,75.0,0.0,30.19,30.25,30.14,58.0,64.0,53.0,10.0,10.0,8.0,0.0,3.0,14.0
2014,dec,21,52.0,56.0,48.0, ,71.0,83.0,60.0,0.0,30.22,30.25,30.17,60.0,68.0,53.0,10.0,10.0,10.0,0.0,11.0,16.0
2014,dec,22,52.0,54.0,48.0, ,66.0,81.0,53.0,0.0,30.13,30.19,30.09,64.0,70.0,59.0,10.0,10.0,10.0,23.0,8.0,14.0
2014,dec,23,49.0,54.0,47.0, ,65.0,89.0,48.0,0.0,30.08,30.14,30.04,62.0,73.0,50.0,10.0,10.0,10.0,0.0,6.0,14.0
2014,dec,24,48.0,56.0,40.0,Rain,80.0,93.0,59.0,0.0,30.01,30.09,29.94,54.0,63.0,44.0,10.0,10.0,9.0,20.0,5.0,16.0
2014,dec,25,33.0,40.0,29.0, ,49.0,66.0,32.0,0.0,30.01,30.07,29.96,54.0,59.0,45.0,10.0,10.0,10.0,24.0,10.0,16.0
2014,dec,26,30.0,33.0,26.0, ,52.0,73.0,35.0,0.0,30.14,30.24,30.05,48.0,59.0,37.0,10.0,10.0,10.0,25.0,5.0,14.0
2014,dec,27,34.0,40.0,29.0, ,69.0,89.0,39.0,0.0,30.32,30.36,30.23,46.0,59.0,34.0,10.0,10.0,10.0,0.0,3.0,7.0
2014,dec,28,36.0,42.0,34.0, ,68.0,93.0,34.0,0.0,30.25,30.32,30.18,50.0,63.0,36.0,10.0,10.0,10.0,0.0,4.0,14.0
2014,dec,29,38.0,47.0,31.0, ,74.0,93.0,39.0,0.0,30.13,30.19,30.07,48.0,62.0,35.0,10.0,10.0,10.0,0.0,4.0,15.0
2014,dec,30,34.0,38.0,24.0, ,59.0,74.0,42.0,0.0,30.05,30.09,29.99,47.0,55.0,39.0,10.0,10.0,10.0,0.0,8.0,15.0
2014,dec,31,16.0,24.0,7.0, ,34.0,67.0,16.0,0.0,30.1,30.17,30.05,44.0,55.0,33.0,10.0,10.0,10.0,31.0,8.0,20.0
