year,month,day,dew_point_f_avg,dew_point_f_high,dew_point_f_low,events,humidity_%_avg,humidity_%_high,humidity_%_low,precip_in_sum,sea_level_press_in_avg,sea_level_press_in_high,sea_level_press_in_low,temp_f_avg,temp_f_high,temp_f_low,visibility_mi_avg,visibility_mi_high,visibility_mi_low,wind_gust_mph_high,wind_mph_avg,wind_mph_high
2016,mar,17,51.0,57.0,45.0, ,72.0,97.0,31.0,0.0,29.9,29.94,29.87,65.0,79.0,51.0,8.0,10.0,1.0,0.0,5.0,12.0
2016,mar,18,54.0,57.0,51.0, ,88.0,97.0,70.0,0.0,29.96,30.02,29.91,60.0,68.0,53.0,6.0,10.0,1.0,0.0,6.0,16.0
2016,mar,19,54.0,60.0,52.0, ,86.0,93.0,68.0,0.0,30.03,30.08,30.0,62.0,68.0,55.0,8.0,10.0,2.0,0.0,5.0,14.0
2016,mar,20,53.0,57.0,49.0,Fog,85.0,96.0,48.0,0.0,30.09,30.14,30.04,62.0,73.0,51.0,6.0,10.0,0.0,0.0,3.0,18.0
2016,mar,21,55.0,57.0,47.0,Rain,85.0,93.0,50.0,0.02,30.13,30.16,30.1,60.0,66.0,55.0,8.0,10.0,1.0,0.0,2.0,15.0
2016,mar,22,47.0,54.0,41.0, ,71.0,93.0,45.0,0.0,30.16,30.21,30.12,57.0,66.0,48.0,9.0,10.0,6.0,31.0,8.0,24.0
2016,mar,23,44.0,49.0,38.0, ,60.0,77.0,31.0,0.0,30.22,30.26,30.19,60.0,73.0,48.0,10.0,10.0,10.0,31.0,9.0,21.0
2016,mar,24,46.0,53.0,39.0, ,60.0,87.0,32.0,0.0,30.14,30.22,30.06,63.0,77.0,51.0,10.0,10.0,10.0,26.0,6.0,20.0
2016,mar,25,51.0,54.0,48.0, ,75.0,90.0,44.0,0.0,29.98,30.09,29.89,62.0,73.0,53.0,9.0,10.0,6.0,31.0,11.0,26.0
2016,mar,26,49.0,54.0,46.0, ,70.0,90.0,37.0,0.0,29.93,30.0,29.9,64.0,77.0,51.0,9.0,10.0,7.0,30.0,9.0,22.0
2016,mar,27,50.0,58.0,46.0, ,81.0,97.0,59.0,0.0,30.02,30.06,29.99,60.0,72.0,48.0,10.0,10.0,8.0,32.0,7.0,24.0
2016,mar,28,44.0,47.0,37.0, ,74.0,90.0,54.0,0.0,29.95,30.01,29.88,54.0,61.0,46.0,10.0,10.0,8.0,41.0,7.0,30.0
2016,mar,29,42.0,47.0,36.0, ,73.0,86.0,55.0,0.0,29.93,29.95,29.9,51.0,63.0,41.0,10.0,10.0,10.0,23.0,5.0,18.0
2016,mar,30,43.0,49.0,36.0, ,74.0,89.0,42.0,0.0,30.0,30.09,29.94,52.0,68.0,39.0,10.0,10.0,10.0,25.0,5.0,21.0
2016,mar,31,47.0,51.0,38.0, ,75.0,90.0,51.0,0.0,30.1,30.12,30.07,56.0,72.0,42.0,10.0,10.0,10.0,31.0,6.0,21.0
