year,month,day,dew_point_f_avg,dew_point_f_high,dew_point_f_low,events,humidity_%_avg,humidity_%_high,humidity_%_low,precip_in_sum,sea_level_press_in_avg,sea_level_press_in_high,sea_level_press_in_low,temp_f_avg,temp_f_high,temp_f_low,visibility_mi_avg,visibility_mi_high,visibility_mi_low,wind_gust_mph_high,wind_mph_avg,wind_mph_high
2014,mar,12,40.0,45.0,34.0, ,51.0,76.0,23.0,0.0,29.96,30.01,29.93,60.0,75.0,46.0,10.0,10.0,10.0,16.0,3.0,14.0
2014,mar,13,36.0,48.0,30.0, ,38.0,77.0,17.0,0.0,29.97,30.05,29.94,66.0,80.0,52.0,10.0,10.0,10.0,0.0,6.0,21.0
2014,mar,14,46.0,51.0,39.0,Fog,78.0,100.0,45.0,0.0,30.11,30.18,30.05,58.0,73.0,44.0,7.0,10.0,0.0,28.0,4.0,22.0
2014,mar,15,44.0,51.0,40.0, ,52.0,86.0,20.0,0.0,30.2,30.25,30.16,68.0,88.0,50.0,10.0,10.0,8.0,25.0,4.0,21.0
2014,mar,16,46.0,52.0,37.0, ,59.0,96.0,16.0,0.0,30.19,30.25,30.14,69.0,90.0,50.0,8.0,10.0,1.0,0.0,4.0,17.0
2014,mar,17,48.0,52.0,36.0,Fog,76.0,100.0,35.0,0.0,30.05,30.15,29.91,60.0,70.0,50.0,6.0,10.0,0.0,32.0,7.0,26.0
2014,mar,18,38.0,48.0,27.0, ,48.0,89.0,18.0,0.0,29.89,29.95,29.84,62.0,77.0,48.0,10.0,10.0,7.0,25.0,5.0,22.0
2014,mar,19,40.0,45.0,36.0, ,52.0,77.0,24.0,0.0,30.01,30.06,29.94,61.0,79.0,45.0,10.0,10.0,10.0,0.0,2.0,10.0
2014,mar,20,43.0,50.0,35.0, ,62.0,83.0,36.0,0.0,30.0,30.05,29.94,58.0,73.0,45.0,10.0,10.0,9.0,0.0,4.0,17.0
2014,mar,21,46.0,48.0,43.0, ,73.0,90.0,56.0,0.0,30.0,30.04,29.96,56.0,64.0,48.0,9.0,10.0,7.0,0.0,4.0,17.0
2014,mar,22,44.0,49.0,40.0, ,72.0,83.0,54.0,0.0,30.08,30.13,30.02,56.0,66.0,45.0,10.0,10.0,9.0,0.0,3.0,16.0
2014,mar,23,48.0,51.0,45.0, ,76.0,89.0,57.0,0.0,30.11,30.17,30.07,58.0,68.0,50.0,9.0,10.0,6.0,23.0,6.0,18.0
2014,mar,24,47.0,53.0,42.0,Fog,85.0,100.0,52.0,0.0,30.08,30.14,30.02,56.0,69.0,44.0,6.0,10.0,0.0,0.0,2.0,10.0
2014,mar,25,50.0,54.0,44.0,Rain,80.0,94.0,45.0,0.04,29.97,30.04,29.92,59.0,66.0,52.0,7.0,10.0,2.0,0.0,6.0,21.0
2014,mar,26,51.0,54.0,47.0,Rain,84.0,94.0,60.0,0.16,29.95,30.03,29.9,57.0,63.0,50.0,8.0,10.0,1.0,20.0,3.0,14.0
2014,mar,27,47.0,50.0,44.0,Rain,77.0,93.0,48.0,0.0,30.07,30.14,30.02,56.0,66.0,46.0,10.0,10.0,7.0,24.0,4.0,21.0
2014,mar,28,48.0,52.0,44.0, ,73.0,90.0,42.0,0.0,30.16,30.2,30.11,59.0,73.0,46.0,10.0,10.0,7.0,26.0,5.0,21.0
2014,mar,29,50.0,54.0,45.0,"Fog,Rain",81.0,94.0,49.0,0.06,30.1,30.18,30.02,58.0,69.0,48.0,8.0,10.0,0.0,24.0,3.0,20.0
2014,mar,30,47.0,52.0,41.0,Rain,73.0,89.0,40.0,0.05,30.09,30.14,30.06,58.0,69.0,51.0,10.0,10.0,4.0,29.0,9.0,22.0
2014,mar,31,46.0,52.0,40.0,Rain,77.0,89.0,52.0,0.45,29.98,30.09,29.9,52.0,61.0,44.0,8.0,10.0,2.0,29.0,7.0,20.0
