year,month,day,dew_point_f_avg,dew_point_f_high,dew_point_f_low,events,humidity_%_avg,humidity_%_high,humidity_%_low,precip_in_sum,sea_level_press_in_avg,sea_level_press_in_high,sea_level_press_in_low,temp_f_avg,temp_f_high,temp_f_low,visibility_mi_avg,visibility_mi_high,visibility_mi_low,wind_gust_mph_high,wind_mph_avg,wind_mph_high
2013,dec,20,27.0,34.0,21.0, ,47.0,77.0,21.0,0.0,29.93,30.0,29.89,50.0,64.0,36.0,10.0,10.0,10.0,20.0,3.0,13.0
2013,dec,21,31.0,48.0,20.0, ,55.0,83.0,20.0,0.0,29.99,30.09,29.93,52.0,70.0,35.0,10.0,10.0,9.0,0.0,3.0,16.0
2013,dec,22,38.0,45.0,30.0, ,69.0,89.0,34.0,0.0,30.2,30.29,30.09,51.0,66.0,36.0,10.0,10.0,10.0,0.0,2.0,6.0
2013,dec,23,40.0,48.0,33.0,Fog,79.0,93.0,27.0,0.0,30.29,30.36,30.26,55.0,73.0,37.0,8.0,10.0,0.0,0.0,2.0,15.0
2013,dec,24,35.0,39.0,31.0, ,49.0,93.0,16.0,0.0,30.18,30.25,30.09,62.0,82.0,41.0,10.0,10.0,2.0,0.0,2.0,10.0
2013,dec,25,32.0,39.0,28.0, ,44.0,65.0,14.0,0.0,30.18,30.23,30.13,62.0,84.0,41.0,10.0,10.0,10.0,0.0,2.0,14.0
2013,dec,26,21.0,28.0,10.0, ,36.0,63.0,6.0,0.0,30.15,30.19,30.07,60.0,84.0,37.0,10.0,10.0,10.0,0.0,2.0,9.0
2013,dec,27,25.0,35.0,15.0, ,37.0,53.0,8.0,0.0,30.13,30.18,30.07,58.0,82.0,35.0,10.0,10.0,10.0,0.0,2.0,15.0
2013,dec,28,31.0,45.0,20.0, ,42.0,62.0,21.0,0.0,30.0,30.05,29.92,54.0,72.0,37.0,10.0,10.0,10.0,23.0,3.0,18.0
2013,dec,29,24.0,43.0,10.0, ,37.0,59.0,7.0,0.0,30.09,30.17,30.03,60.0,82.0,39.0,10.0,10.0,10.0,0.0,3.0,10.0
2013,dec,30,23.0,27.0,17.0, ,37.0,59.0,12.0,0.0,30.21,30.25,30.18,54.0,73.0,36.0,10.0,10.0,10.0,0.0,1.0,6.0
2013,dec,31,32.0,48.0,18.0, ,53.0,83.0,22.0,0.0,30.17,30.24,30.1,53.0,69.0,37.0,10.0,10.0,10.0,0.0,3.0,16.0
