year,month,day,dew_point_f_avg,dew_point_f_high,dew_point_f_low,events,humidity_%_avg,humidity_%_high,humidity_%_low,precip_in_sum,sea_level_press_in_avg,sea_level_press_in_high,sea_level_press_in_low,temp_f_avg,temp_f_high,temp_f_low,visibility_mi_avg,visibility_mi_high,visibility_mi_low,wind_gust_mph_high,wind_mph_avg,wind_mph_high
2015,jun,1,51.0,55.0,44.0, ,74.0,93.0,45.0,0.0,30.02,30.05,29.98,59.0,73.0,46.0,10.0,10.0,10.0,0.0,10.0,23.0
2015,jun,2,53.0,54.0,50.0, ,80.0,97.0,48.0,0.0,29.99,30.04,29.94,64.0,75.0,54.0,9.0,10.0,2.0,31.0,7.0,25.0
2015,jun,3,51.0,52.0,50.0, ,76.0,93.0,51.0,0.0,29.94,29.97,29.91,62.0,73.0,53.0,10.0,10.0,7.0,29.0,7.0,23.0
2015,jun,4,49.0,51.0,48.0, ,72.0,86.0,56.0,0.0,29.89,29.91,29.88,60.0,66.0,55.0,10.0,10.0,10.0,20.0,5.0,15.0
2015,jun,5,51.0,52.0,50.0, ,77.0,96.0,51.0,0.0,29.87,29.9,29.85,61.0,70.0,53.0,9.0,10.0,4.0,20.0,6.0,15.0
2015,jun,6,52.0,53.0,51.0, ,77.0,93.0,49.0,0.0,29.91,29.95,29.88,63.0,72.0,54.0,10.0,10.0,10.0,0.0,5.0,14.0
2015,jun,7,53.0,55.0,52.0, ,79.0,100.0,42.0,0.0,29.89,29.93,29.83,65.0,78.0,53.0,9.0,10.0,6.0,0.0,7.0,17.0
2015,jun,8,53.0,55.0,51.0,Fog,83.0,100.0,40.0,0.0,29.86,29.89,29.82,66.0,82.0,52.0,6.0,10.0,0.0,0.0,3.0,10.0
2015,jun,9,54.0,58.0,52.0,Rain,81.0,97.0,47.0,0.01,29.88,29.96,29.82,65.0,80.0,53.0,9.0,10.0,5.0,28.0,5.0,21.0
2015,jun,10,56.0,59.0,54.0, ,68.0,86.0,47.0,0.0,29.88,29.9,29.85,70.0,81.0,60.0,10.0,10.0,10.0,18.0,4.0,13.0
2015,jun,11,55.0,57.0,54.0, ,81.0,97.0,53.0,0.0,29.88,29.92,29.84,65.0,75.0,57.0,8.0,10.0,2.0,23.0,7.0,16.0
2015,jun,12,55.0,56.0,54.0, ,77.0,93.0,48.0,0.0,29.83,29.86,29.81,66.0,78.0,55.0,10.0,10.0,8.0,0.0,5.0,12.0
2015,jun,13,55.0,56.0,54.0, ,80.0,97.0,51.0,0.0,29.82,29.85,29.79,65.0,75.0,55.0,9.0,10.0,2.0,16.0,4.0,12.0
2015,jun,14,55.0,56.0,53.0, ,78.0,93.0,52.0,0.0,29.82,29.85,29.78,65.0,75.0,57.0,9.0,10.0,6.0,20.0,5.0,18.0
2015,jun,15,52.0,53.0,51.0, ,76.0,94.0,46.0,0.0,29.88,29.94,29.85,64.0,75.0,53.0,8.0,10.0,7.0,0.0,9.0,23.0
2015,jun,16,51.0,52.0,50.0, ,73.0,93.0,42.0,0.0,29.91,29.93,29.88,65.0,77.0,53.0,8.0,10.0,5.0,0.0,7.0,23.0
2015,jun,17,52.0,54.0,50.0, ,81.0,97.0,43.0,0.0,29.92,29.95,29.88,64.0,79.0,51.0,6.0,10.0,2.0,0.0,5.0,15.0
2015,jun,18,51.0,52.0,48.0,Fog,80.0,100.0,43.0,0.0,29.94,29.99,29.91,63.0,78.0,51.0,6.0,10.0,0.0,0.0,4.0,21.0
2015,jun,19,50.0,51.0,47.0, ,64.0,83.0,46.0,0.0,29.9,29.92,29.86,63.0,73.0,53.0,10.0,10.0,9.0,0.0,9.0,25.0
2015,jun,20,51.0,52.0,47.0, ,67.0,96.0,31.0,0.0,29.86,29.93,29.81,68.0,86.0,53.0,9.0,10.0,5.0,24.0,7.0,21.0
2015,jun,21,51.0,52.0,50.0,Fog,84.0,100.0,46.0,0.0,29.96,30.01,29.91,62.0,73.0,51.0,6.0,10.0,0.0,0.0,5.0,20.0
2015,jun,22,50.0,51.0,49.0, ,75.0,93.0,47.0,0.0,30.0,30.03,29.96,61.0,72.0,51.0,9.0,10.0,8.0,29.0,8.0,23.0
2015,jun,23,49.0,52.0,45.0,Fog,76.0,100.0,43.0,0.0,29.96,30.01,29.92,60.0,75.0,48.0,7.0,10.0,0.0,0.0,6.0,22.0
2015,jun,24,50.0,52.0,48.0, ,71.0,90.0,48.0,0.0,29.93,29.95,29.91,62.0,72.0,51.0,9.0,10.0,6.0,0.0,6.0,18.0
2015,jun,25,52.0,54.0,48.0, ,70.0,93.0,35.0,0.0,29.93,29.96,29.91,66.0,82.0,52.0,9.0,10.0,3.0,0.0,4.0,9.0
2015,jun,26,53.0,54.0,51.0, ,81.0,100.0,51.0,0.0,29.96,30.01,29.92,63.0,73.0,53.0,7.0,10.0,1.0,0.0,2.0,9.0
2015,jun,27,54.0,56.0,49.0, ,74.0,87.0,47.0,0.0,30.0,30.05,29.97,66.0,78.0,54.0,10.0,10.0,10.0,0.0,5.0,15.0
2015,jun,28,56.0,57.0,55.0, ,81.0,97.0,57.0,0.0,29.98,30.01,29.95,64.0,73.0,57.0,8.0,10.0,2.0,0.0,10.0,20.0
2015,jun,29,55.0,56.0,54.0, ,74.0,93.0,45.0,0.0,29.93,29.97,29.88,68.0,79.0,57.0,10.0,10.0,10.0,0.0,10.0,16.0
2015,jun,30,54.0,57.0,51.0, ,62.0,87.0,33.0,0.0,29.87,29.91,29.85,72.0,87.0,57.0,10.0,10.0,10.0,0.0,4.0,12.0
