year,month,day,dew_point_f_avg,dew_point_f_high,dew_point_f_low,events,humidity_%_avg,humidity_%_high,humidity_%_low,precip_in_sum,sea_level_press_in_avg,sea_level_press_in_high,sea_level_press_in_low,temp_f_avg,temp_f_high,temp_f_low,visibility_mi_avg,visibility_mi_high,visibility_mi_low,wind_gust_mph_high,wind_mph_avg,wind_mph_high
2014,aug,12,56.0,57.0,55.0, ,74.0,90.0,48.0,0.0,29.95,29.99,29.92,68.0,78.0,57.0,10.0,10.0,10.0,0.0,8.0,20.0
2014,aug,13,57.0,59.0,55.0, ,77.0,93.0,52.0,0.0,29.97,29.99,29.94,66.0,77.0,57.0,10.0,10.0,10.0,0.0,7.0,14.0
2014,aug,14,58.0,59.0,57.0, ,79.0,94.0,54.0,0.0,29.96,29.99,29.92,68.0,78.0,60.0,10.0,10.0,10.0,0.0,5.0,16.0
2014,aug,15,57.0,58.0,55.0, ,82.0,100.0,52.0,0.0,29.99,30.01,29.96,66.0,78.0,55.0,9.0,10.0,2.0,0.0,4.0,12.0
2014,aug,16,56.0,58.0,54.0, ,74.0,93.0,41.0,0.0,30.0,30.05,29.97,69.0,82.0,57.0,10.0,10.0,6.0,0.0,6.0,17.0
2014,aug,17,56.0,57.0,55.0, ,78.0,100.0,45.0,0.0,29.96,30.02,29.91,68.0,79.0,57.0,10.0,10.0,10.0,0.0,9.0,17.0
2014,aug,18,56.0,58.0,55.0, ,78.0,93.0,44.0,0.0,29.88,29.92,29.83,68.0,80.0,57.0,10.0,10.0,10.0,0.0,8.0,20.0
2014,aug,19,57.0,57.0,55.0, ,80.0,93.0,57.0,0.0,29.89,29.93,29.85,66.0,73.0,59.0,9.0,10.0,3.0,21.0,5.0,14.0
2014,aug,20,56.0,57.0,55.0, ,70.0,86.0,52.0,0.0,29.92,29.96,29.88,68.0,77.0,60.0,10.0,10.0,10.0,20.0,6.0,14.0
2014,aug,21,56.0,58.0,52.0, ,75.0,97.0,47.0,0.0,29.94,29.97,29.91,68.0,82.0,55.0,10.0,10.0,10.0,0.0,4.0,16.0
2014,aug,22,57.0,59.0,56.0, ,79.0,96.0,48.0,0.0,29.95,29.97,29.92,68.0,80.0,59.0,10.0,10.0,9.0,16.0,4.0,13.0
2014,aug,23,56.0,57.0,54.0, ,78.0,93.0,52.0,0.0,29.94,30.0,29.88,67.0,75.0,59.0,10.0,10.0,9.0,0.0,3.0,13.0
2014,aug,24,54.0,55.0,51.0, ,72.0,90.0,46.0,0.0,29.89,29.93,29.85,64.0,77.0,54.0,10.0,10.0,10.0,29.0,2.0,12.0
2014,aug,25,53.0,54.0,50.0, ,68.0,84.0,48.0,0.0,29.91,29.97,29.88,64.0,73.0,55.0,10.0,10.0,10.0,18.0,2.0,13.0
2014,aug,26,53.0,57.0,47.0, ,69.0,86.0,39.0,0.0,29.97,30.01,29.94,66.0,80.0,52.0,10.0,10.0,9.0,0.0,4.0,16.0
2014,aug,27,55.0,61.0,49.0, ,71.0,94.0,33.0,0.0,30.03,30.07,30.0,68.0,86.0,53.0,10.0,10.0,10.0,0.0,3.0,12.0
2014,aug,28,57.0,60.0,55.0, ,77.0,94.0,45.0,0.0,30.01,30.05,29.94,69.0,81.0,59.0,10.0,10.0,9.0,0.0,8.0,18.0
2014,aug,29,58.0,59.0,57.0, ,79.0,96.0,47.0,0.0,29.89,29.95,29.86,70.0,81.0,59.0,10.0,10.0,8.0,77.0,10.0,22.0
2014,aug,30,57.0,59.0,46.0,Fog,80.0,100.0,21.0,0.0,29.84,29.89,29.81,73.0,95.0,55.0,6.0,10.0,0.0,20.0,4.0,23.0
2014,aug,31,55.0,57.0,53.0, ,72.0,90.0,34.0,0.0,29.84,29.87,29.81,70.0,84.0,57.0,10.0,10.0,8.0,0.0,6.0,23.0
