year,month,day,dew_point_f_avg,dew_point_f_high,dew_point_f_low,events,humidity_%_avg,humidity_%_high,humidity_%_low,precip_in_sum,sea_level_press_in_avg,sea_level_press_in_high,sea_level_press_in_low,temp_f_avg,temp_f_high,temp_f_low,visibility_mi_avg,visibility_mi_high,visibility_mi_low,wind_gust_mph_high,wind_mph_avg,wind_mph_high
2013,jan,1,37.0,40.0,33.0, ,72.0,93.0,41.0,0.0,30.19,30.25,30.13,47.0,57.0,37.0,10.0,10.0,10.0,0.0,2.0,7.0
2013,jan,2,27.0,32.0,19.0, ,42.0,76.0,17.0,0.0,30.12,30.17,30.07,54.0,68.0,39.0,10.0,10.0,10.0,0.0,4.0,10.0
2013,jan,3,33.0,42.0,26.0, ,60.0,86.0,28.0,0.0,30.15,30.21,30.1,50.0,66.0,34.0,10.0,10.0,10.0,0.0,4.0,15.0
2013,jan,4,33.0,42.0,23.0, ,65.0,89.0,21.0,0.0,30.22,30.27,30.19,49.0,64.0,34.0,10.0,10.0,10.0,0.0,3.0,9.0
2013,jan,5,44.0,49.0,30.0,Rain,88.0,100.0,60.0,0.32,30.21,30.32,30.17,46.0,57.0,34.0,7.0,10.0,2.0,0.0,3.0,10.0
2013,jan,6,45.0,48.0,39.0,Rain,85.0,100.0,69.0,0.22,30.13,30.17,30.09,50.0,54.0,46.0,9.0,10.0,2.0,34.0,5.0,14.0
2013,jan,7,40.0,44.0,38.0, ,69.0,85.0,50.0,0.0,30.15,30.23,30.11,52.0,61.0,42.0,10.0,10.0,10.0,26.0,8.0,15.0
2013,jan,8,39.0,42.0,36.0, ,58.0,82.0,33.0,0.0,30.1,30.14,30.06,57.0,70.0,44.0,10.0,10.0,10.0,17.0,5.0,13.0
2013,jan,9,46.0,52.0,39.0,Rain,84.0,100.0,55.0,0.01,30.07,30.11,30.04,50.0,59.0,42.0,9.0,10.0,2.0,26.0,3.0,17.0
2013,jan,10,36.0,43.0,31.0,Rain,67.0,82.0,54.0,0.0,30.1,30.2,30.04,45.0,53.0,37.0,10.0,10.0,10.0,32.0,11.0,25.0
2013,jan,11,33.0,40.0,27.0, ,72.0,89.0,37.0,0.0,30.19,30.25,30.13,42.0,54.0,30.0,10.0,10.0,8.0,0.0,3.0,12.0
2013,jan,12,33.0,37.0,22.0, ,68.0,89.0,30.0,0.0,30.16,30.24,30.13,46.0,54.0,37.0,10.0,10.0,10.0,17.0,4.0,12.0
2013,jan,13,25.0,34.0,19.0, ,51.0,70.0,27.0,0.0,30.16,30.22,30.12,44.0,53.0,34.0,10.0,10.0,10.0,0.0,3.0,13.0
2013,jan,14,24.0,26.0,20.0, ,52.0,76.0,31.0,0.0,30.3,30.38,30.22,42.0,55.0,30.0,10.0,10.0,10.0,0.0,2.0,10.0
2013,jan,15,28.0,39.0,19.0, ,64.0,86.0,24.0,0.0,30.42,30.47,30.38,42.0,57.0,28.0,10.0,10.0,10.0,0.0,2.0,13.0
2013,jan,16,34.0,41.0,28.0, ,71.0,92.0,29.0,0.0,30.3,30.4,30.19,48.0,66.0,30.0,10.0,10.0,2.0,0.0,2.0,12.0
2013,jan,17,36.0,47.0,30.0, ,69.0,89.0,25.0,0.0,30.15,30.22,30.09,53.0,73.0,33.0,10.0,10.0,10.0,0.0,1.0,10.0
2013,jan,18,36.0,44.0,32.0, ,66.0,89.0,26.0,0.0,30.12,30.17,30.07,54.0,73.0,35.0,10.0,10.0,10.0,0.0,1.0,9.0
2013,jan,19,33.0,38.0,30.0, ,59.0,86.0,21.0,0.0,30.14,30.19,30.1,54.0,73.0,34.0,10.0,10.0,10.0,0.0,1.0,8.0
2013,jan,20,34.0,40.0,29.0, ,57.0,82.0,22.0,0.0,30.12,30.16,30.04,55.0,75.0,35.0,10.0,10.0,10.0,121.0,2.0,9.0
2013,jan,21,32.0,39.0,27.0, ,47.0,73.0,18.0,0.0,30.07,30.13,30.01,56.0,75.0,37.0,10.0,10.0,10.0,0.0,2.0,9.0
2013,jan,22,34.0,39.0,27.0, ,56.0,85.0,20.0,0.0,30.06,30.09,30.03,56.0,77.0,34.0,10.0,10.0,10.0,0.0,1.0,7.0
2013,jan,23,41.0,48.0,37.0, ,64.0,83.0,37.0,0.0,30.04,30.09,29.99,55.0,64.0,46.0,10.0,10.0,10.0,0.0,1.0,9.0
2013,jan,24,54.0,60.0,50.0,Rain,95.0,100.0,78.0,0.29,30.09,30.14,30.04,58.0,64.0,51.0,7.0,10.0,2.0,0.0,2.0,7.0
2013,jan,25,55.0,58.0,52.0,Rain,85.0,100.0,61.0,0.03,30.06,30.14,30.0,62.0,68.0,55.0,9.0,10.0,4.0,0.0,2.0,7.0
2013,jan,26,50.0,55.0,42.0, ,81.0,93.0,63.0,0.0,29.99,30.04,29.95,57.0,66.0,48.0,10.0,10.0,7.0,0.0,8.0,16.0
2013,jan,27,40.0,44.0,36.0, ,70.0,89.0,49.0,0.0,30.1,30.15,30.04,50.0,57.0,41.0,10.0,10.0,10.0,23.0,8.0,16.0
2013,jan,28,39.0,45.0,33.0, ,71.0,89.0,47.0,0.0,30.2,30.27,30.14,46.0,57.0,36.0,10.0,10.0,10.0,16.0,4.0,15.0
2013,jan,29,39.0,43.0,36.0, ,65.0,93.0,41.0,0.0,30.26,30.32,30.2,50.0,62.0,39.0,10.0,10.0,10.0,17.0,4.0,13.0
2013,jan,30,40.0,48.0,36.0, ,65.0,93.0,29.0,0.0,30.27,30.35,30.23,57.0,71.0,43.0,10.0,10.0,10.0,0.0,3.0,15.0
2013,jan,31,42.0,51.0,36.0, ,74.0,97.0,35.0,0.0,30.2,30.27,30.14,54.0,71.0,37.0,10.0,10.0,10.0,0.0,2.0,12.0
